	table.gene	table.logFC	table.logCPM	table.F	table,PValue	table.FDR	adjust.method	comparison	test
11451	NFKB2	0.210496993384462	5.39116316643412	0.148901431150317	0,701811982	0.870541676984101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2119	DDX3X	0.273055489344726	7.22993349965346	0.148851305608478	0,701859676	0.870541676984101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3717	FMOD	0.608377274099414	6.54964010786529	0.148791781137748	0,701916325	0.870541676984101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10022	RNF123	0.188596648299425	4.16264415520913	0.148760592130293	0,701946012	0.870541676984101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3658	PPIL3	0.178700499034927	4.50759936564672	0.148759055361958	0,701947475	0.870541676984101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1829	B4GALNT4	-0.444959707362164	2.81684613177713	0.14870632404921	0,701997676	0.870541676984101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5764	PRKCQ	-0.413441431069288	2.03900018479717	0.149502264252786	0,702013356	0.870541676984101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9610	PSME3IP1	0.169256657176445	5.74462991341773	0.148642514892167	0,702058438	0.870541676984101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10515	ASCC3	0.190755916503476	5.66281013058384	0.148413783077451	0,702276367	0.870541676984101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11648	RFX7	-0.255191381717139	3.46954218614248	0.1484040612361	0,702285634	0.870541676984101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
900	TGS1	0.16099324693298	4.57444868480287	0.148399836206716	0,702289661	0.870541676984101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8664	NAT9	-0.224929218093152	4.25454225562827	0.148348523098109	0,70233858	0.870541676984101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7948	D2HGDH	0.218735576128841	3.57962936031055	0.148156751301598	0,70252149	0.870599273971591	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5357	SHANK1	-0.37083066136179	1.98663091329327	0.148144626801124	0,702533059	0.870599273971591	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2490	NTAN1	-0.238697834827355	6.2951738161561	0.14806545109027	0,70260862	0.870601200806268	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5105	TOR3A	-0.261021471357597	5.22124924947706	0.147955644485058	0,702713451	0.870639392749859	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10920	GPBP1	0.19823997027719	4.84681241750148	0.147794981363069	0,702866915	0.87073782489913	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6146	SNX14	0.163438562458722	5.5124687295013	0.147678951028512	0,702977806	0.870771490828668	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6790	LCORL	-0.252563084428153	3.45097380378211	0.147611669298366	0,70304213	0.870771490828668	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6277	NRDC	0.203009135099961	5.86987378485799	0.147418112103674	0,703227274	0.870856970471386	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7496	TCTA	-0.146489938933878	5.4498899979127	0.147384751233226	0,703259199	0.870856970471386	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1786	GNS	0.163217405244883	8.09716949707271	0.147204739674163	0,703431534	0.870968433594365	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5073	ASAP3	-0.289365244491055	4.55362639611357	0.146949013850458	0,703676564	0.870968433594365	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5084	ABCB6	0.266405006125884	4.54150197043433	0.146921119635035	0,703703306	0.870968433594365	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9929	SLC12A2	0.243626970984117	4.27994634834662	0.146860366990963	0,70376156	0.870968433594365	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10559	ZHX2	0.203972408327145	4.21134287622673	0.146768139210863	0,703850021	0.870968433594365	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8834	FZD2	0.446603765604376	5.82393322086553	0.146697273568931	0,703918014	0.870968433594365	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
517	GLB1L	0.243786788798894	3.33951943951756	0.146649301074095	0,703964053	0.870968433594365	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6969	LRRTM2	0.499048488692181	2.26432481620155	0.146609874119633	0,704001897	0.870968433594365	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
626	TRMT2A	-0.18571451302186	5.16453372991167	0.146595659535146	0,704015542	0.870968433594365	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2807	MED14	-0.189892723044465	5.18468277270654	0.146376588799748	0,704225936	0.871026491650867	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
898	CDK14	-0.312298026463597	4.4040005354082	0.146364312528745	0,704237731	0.871026491650867	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9568	ZNF248	0.262836399811873	2.46000692173634	0.146315542823837	0,704284596	0.871026491650867	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
412	SLC12A6	0.225835737842772	4.36833493166829	0.146101112776587	0,704490758	0.871137292585886	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6651	SPTBN1	-0.261116165699856	7.64790687529258	0.146027629299706	0,704561448	0.871137292585886	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
592	TPRA1	0.194322448681044	4.7031874289885	0.145991366686035	0,70459634	0.871137292585886	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9682	NSD3	0.183615350394695	4.99166087264351	0.145728521124256	0,704849397	0.871358585945606	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2464	PRMT9	-0.213476981988885	3.95453517249491	0.145454142308654	0,705113838	0.871526190170167	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
125	LYPLA1	-0.2310509849843	7.53789118947803	0.145296760740276	0,705265648	0.871526190170167	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5753	DALRD3	-0.24071819760011	5.19305735380415	0.145281373636324	0,705280496	0.871526190170167	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2893	INTS14	-0.137582043728866	4.73748892976549	0.145280529835029	0,70528131	0.871526190170167	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2681	ZFYVE1	-0.186781009257899	5.69882468009416	0.145194192532858	0,705364637	0.871537609969117	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3876	TMEM240	-0.328878809742601	2.22483588725484	0.144985441917668	0,705566225	0.871601647533325	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5274	METTL18	-0.226635474548631	3.02611875160018	0.144920066901449	0,705629392	0.871601647533325	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
184	FBLIM1	0.438387464698455	5.68114793048387	0.14490984119413	0,705639274	0.871601647533325	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5370	CNOT6L	0.26313513273435	5.24220023183289	0.144797884723812	0,70574749	0.871601647533325	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4399	IK	0.20713056356451	6.38359930886939	0.14475710732094	0,705786917	0.871601647533325	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
296	FAM168B	-0.191725652112519	6.83969046502345	0.144483319857909	0,706051804	0.871795269456837	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1424	UBE2L3	-0.157967099297427	4.70482240125289	0.144422921196794	0,706110278	0.871795269456837	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
516	YWHAH	-0.137416983865468	6.56667503265353	0.144365352492736	0,706166025	0.871795269456837	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2106	TMEM220	-0.329200979992499	4.37583533852958	0.144176185924422	0,706349297	0.87187149283365	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
856	SLC35C2	-0.181396016737315	4.95769535619848	0.144148641238144	0,706375994	0.87187149283365	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11266	NDUFS1	-0.19335317958883	5.39114392288598	0.14359248292011	0,70691568	0.872419308155489	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7146	PEX11G	-0.413209640128313	4.48924289609545	0.143418333420638	0,707084918	0.872419308155489	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7306	MINDY1	0.219397798697743	5.28699390529706	0.143400429509591	0,707102323	0.872419308155489	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8124	PPP1R12C	0.224710700774826	4.61169568172255	0.143364036655204	0,707137707	0.872419308155489	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8662	B2M	0.315077058718173	10.3942700878092	0.143309618728373	0,707190626	0.872419308155489	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4639	CBX7	-0.331505099095966	3.12241283123178	0.142546493403352	0,707933944	0.873235516168532	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4551	THUMPD1	0.163404975559194	5.3492665484566	0.142478062970347	0,70800071	0.873235516168532	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8504	COA8	0.139448755749003	6.40762181376079	0.142317950137387	0,708156999	0.873336716768939	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2624	CCDC40	0.375644091913433	2.21773069758486	0.142167434458422	0,708304013	0.873426457568546	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
738	PEX5	-0.219759387981998	5.12405938121578	0.14190700237002	0,708558595	0.873648812048379	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7475	CEP57L1	-0.211586315911525	3.28806115867333	0.141821546642564	0,70864219	0.873660314731648	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6798	VKORC1	-0.223869028641004	8.70992110378575	0.141726244891966	0,70873545	0.873683730157864	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5229	TOP1	-0.141475022337849	6.1951561106093	0.141606484793515	0,708852696	0.873736705170732	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5693	ZNF483	0.294557961814917	2.11095861060523	0.141252642195837	0,709199441	0.87391991571202	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5144	METTL5	0.166606405538929	5.37273042376033	0.141109447387943	0,709339905	0.87391991571202	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
485	NAE1	0.203952881277801	5.73005084420399	0.141084264268596	0,709364616	0.87391991571202	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2727	WRAP73	-0.24914670373999	3.76618916632039	0.141075545802185	0,709373172	0.87391991571202	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8940	COX8A	0.224969021044514	10.683954828631	0.141013376394909	0,70943419	0.87391991571202	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8966	MAT2B	-0.177438368283428	5.3705547304295	0.14100026657019	0,709447058	0.87391991571202	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6738	RMDN1	0.19037335321939	6.11544411155758	0.140800215395868	0,709643518	0.874070395341721	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2234	USP31	0.198889727493447	4.05420690738449	0.140620008204046	0,709820627	0.874197011301495	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4105	FBXO8	-0.252835100058263	5.70228431387414	0.140537885599925	0,70990138	0.874202706783916	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9996	DPCD	-0.200583170444565	4.74758975041442	0.140433143373	0,710004416	0.874202706783916	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1676	MAP6D1	0.282043871822731	2.08873898357505	0.140388661116386	0,710048186	0.874202706783916	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
196	TAF1C	-0.193020195831349	4.24767825404751	0.140141958407838	0,710291087	0.874354032135338	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5118	COMP	0.407285787378454	2.08205632446375	0.140112867210076	0,710319745	0.874354032135338	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11320	NOC3L	0.236866368468719	4.22269263020734	0.139882770914118	0,710546543	0.874512425768775	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
303	PCDHB3	-0.396858100785724	1.88711714096165	0.165377883235911	0,710597099	0.874512425768775	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8118	PDLIM4	0.482782282804039	6.28568630445406	0.139683366632862	0,71074326	0.874534559485812	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1040	CMBL	-0.404650416267035	6.51554549885377	0.139662591938895	0,710763764	0.874534559485812	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5723	AP2S1	-0.173773153213168	8.07835120323602	0.139534569529535	0,710890157	0.874598599622387	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8191	FBLN2	0.521993928839077	8.49214807459145	0.139450535468981	0,710973158	0.874609246821105	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9561	SSU72	-0.126542212350402	8.0245498311726	0.139160540302822	0,711259806	0.874855073033045	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11594	FOXJ2	0.200529412229317	4.55363188110995	0.139097943290705	0,711321725	0.874855073033045	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5264	CENPJ	-0.279266792453102	2.9684575149454	0.138947178517994	0,711470923	0.874947097722529	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9527	SATB2	-0.399125546170388	2.96566394280976	0.138856700501682	0,711560505	0.874965797010192	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2330	DNAJB9	-0.309767376310829	6.32818371922818	0.13866745452756	0,711747985	0.875104859115343	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6283	KANSL3	-0.128445112114465	4.62258948591931	0.13840382746826	0,712009395	0.875334781380842	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10764	FOXJ3	0.170941954996443	4.87539995205744	0.138213721561843	0,712198079	0.875475255942445	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4073	MFSD4B	-0.436898493409555	4.35515294674378	0.137870677306576	0,712538932	0.875739737515549	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7727	PRKRIP1	0.113162810595608	5.3000826725608	0.137847359022949	0,712562119	0.875739737515549	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5929	MRPL13	0.129871683081666	5.94356754046687	0.137641886240027	0,712766531	0.875881800643871	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2765	MMP16	0.316805293801577	2.66767669110541	0.137530287664838	0,712877626	0.875881800643871	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1406	WRNIP1	-0.175558720975254	5.3530850911896	0.137506739725642	0,712901075	0.875881800643871	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7052	ANLN	-0.422956577811148	5.81451163504301	0.13721409287869	0,713192675	0.876070575159208	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1321	ZIK1	0.285746224868441	3.03902014905175	0.137157964907071	0,713248642	0.876070575159208	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7442	PCDHGA3	-0.35640861590166	2.67137860884138	0.137128394143651	0,713278134	0.876070575159208	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2517	CDK16	-0.220943001181725	7.03883234690409	0.137050179985257	0,713356156	0.876074937118077	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1250	PNPLA8	0.239338133105268	6.16472960941409	0.136688813726151	0,713716966	0.876426553934133	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
803	C16orf58	-0.191454998480044	5.28146732410046	0.136547189678741	0,71385852	0.876450378366543	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4515	PIP4K2A	-0.265823267378441	5.22096430789443	0.136520333122447	0,713885373	0.876450378366543	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1624	CFAP299	-0.416120362046739	2.02250476121842	0.14538653025999	0,71409419	0.876593752556077	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6309	GNAI2	-0.246793578475597	9.63354208387006	0.136228144620859	0,714177715	0.876593752556077	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10628	ZNF205	-0.276592453522182	3.80505387913165	0.136180219752486	0,714225699	0.876593752556077	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7938	VPS29	-0.150807217652699	6.94100876615839	0.135866236774893	0,714540308	0.876664155735584	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
864	TMEM45A	0.443137379966637	5.94599674211807	0.135865938698935	0,714540607	0.876664155735584	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7513	TMC7	-0.480110102329226	3.92142704073725	0.135864427007548	0,714542122	0.876664155735584	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4500	EXOC6B	-0.260220361548904	4.70854904724847	0.135825511155748	0,714581145	0.876664155735584	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4560	PTP4A2	0.140805536071449	7.72321101574171	0.135319808558939	0,715088815	0.877133392625866	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
813	HAUS7	-0.172747727816502	4.53374803996421	0.135295994353793	0,715112748	0.877133392625866	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5117	HNRNPC	-0.137655121198449	5.7183552006011	0.135160517258538	0,715248949	0.87717725823574	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1135	GALC	-0.238800318503663	4.92352446430861	0.135091474310279	0,715318391	0.87717725823574	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10926	EIF4A1	-0.229001854430339	6.55527944136557	0.135037983578569	0,715372205	0.87717725823574	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3915	SPRTN	-0.200577387821433	3.99748924095713	0.134663699673436	0,715749088	0.877448049445951	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8733	SH2B1	-0.19738769131896	5.35388186310044	0.134631952370848	0,715781083	0.877448049445951	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7264	ZNF443	-0.313865826693661	2.65923570375178	0.13454025589778	0,71587352	0.877448049445951	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1736	ITGA8	0.429818136123007	5.08876762792855	0.134511160677936	0,715902857	0.877448049445951	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7784	ZSCAN21	-0.19064730139217	4.0711258627963	0.134448568065511	0,715965983	0.877448049445951	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11663	CEBPB	-0.282143961597141	8.89241083494203	0.134322911621774	0,716092761	0.87748769308054	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
520	SEL1L	-0.249174736834358	7.09435876172928	0.134199002790843	0,716217842	0.87748769308054	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9420	GDAP1	-0.335577925406614	2.71171568582305	0.134119789976234	0,716297839	0.87748769308054	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4653	CCNK	-0.132835567431845	6.48951652369913	0.134103224244045	0,716314572	0.87748769308054	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5197	STON2	0.401860608314273	4.0508660436843	0.133954552346608	0,716464797	0.87748769308054	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11048	TP53BP2	-0.124255897087371	4.2488940842249	0.133822808044581	0,716597998	0.87748769308054	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2953	PTP4A3	0.327760871339494	4.37915529486175	0.133812466793148	0,716608457	0.87748769308054	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10821	NGDN	-0.163966502820699	3.97887559002278	0.133774718699788	0,716646637	0.87748769308054	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10748	BET1L	-0.114455210173994	5.45353121545188	0.133751970504278	0,716669649	0.87748769308054	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6633	EFNB3	-0.462487020460901	3.65964721066242	0.133645509854229	0,716777374	0.877528257281926	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2132	CDYL	0.163112059181486	4.24863029377607	0.133497481573871	0,71692724	0.877615995831177	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9888	NEK8	-0.311705431044315	3.24241587549098	0.133419539993476	0,717006188	0.877615995831177	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2877	ADGRB2	-0.36879493608294	2.95971115340548	0.133353751659199	0,717072845	0.877615995831177	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4062	RFC1	0.205763728447917	5.54093387917411	0.133125020549857	0,717304745	0.877808490087748	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9135	PUSL1	-0.191471304386524	4.73478428248069	0.132911367430292	0,717521562	0.877982489143645	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3839	SNTA1	-0.280797173401999	5.00058267970604	0.132740706197158	0,717694892	0.877999694781863	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5231	DCAF13	-0.214469904298539	5.64186951582666	0.132586173243541	0,717851952	0.877999694781863	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7384	TTF2	-0.248718698038553	3.37384536127235	0.13255001563176	0,717888716	0.877999694781863	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7202	SORCS1	-0.219789409850476	2.42505671991181	0.132729535607989	0,717890973	0.877999694781863	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10719	TYW5	0.20172228512634	3.81354100916028	0.13246500547784	0,717975173	0.877999694781863	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11429	MYBL1	0.337886433919609	2.61079596803758	0.13242999688368	0,718010787	0.877999694781863	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2659	IGF2	0.50509058265126	9.59985654863231	0.132371419986561	0,718070389	0.877999694781863	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7480	ZFAND3	0.14367802573139	7.44654552358665	0.132277729343495	0,718165749	0.877999694781863	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9509	CEP164	-0.179566686260622	4.32963034187387	0.132236886110459	0,718207333	0.877999694781863	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11443	ZBTB24	-0.118930687522953	4.1214946767228	0.144452343161568	0,718443754	0.878197456604313	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8098	MRPL21	0.187502901150546	5.48201758905066	0.131761560362639	0,718691808	0.878350694741837	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10695	ZFP37	0.312092895451144	2.45833182327367	0.131735454953675	0,718718445	0.878350694741837	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11034	HMGXB3	-0.181574422850657	5.37383698740204	0.13153951737269	0,718918466	0.878482047925421	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3400	TICAM1	-0.195575739539536	4.93354939357695	0.131460187998691	0,718999496	0.878482047925421	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
672	PFKP	0.354987324292594	6.91998118798434	0.131410804644608	0,719049952	0.878482047925421	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
54	CEP112	0.256072061668488	3.00764546931661	0.131186368430182	0,719279401	0.87853699513726	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10938	ATXN7L2	-0.25736573766775	3.09804853396215	0.131177379153138	0,719288595	0.87853699513726	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10291	NYNRIN	-0.374643205772947	4.61731588811523	0.13114768753886	0,719318968	0.87853699513726	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9271	LANCL2	0.185924106939035	4.11867357300388	0.130728486572254	0,719748199	0.878969979650885	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3518	TUT4	0.185300833585514	5.06450086681887	0.13050234491955	0,719980076	0.879161886136089	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10802	AP4M1	-0.187378972315244	4.27949950982517	0.130200306290666	0,72029013	0.879328331837413	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10415	MICOS13	-0.164442052547195	7.43013396057193	0.130175592098288	0,720315518	0.879328331837413	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7132	EPN1	0.137493579295545	7.21891912786128	0.130151152076689	0,720340627	0.879328331837413	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8420	TBC1D8B	-0.309992381106962	3.76338052380467	0.130056238099191	0,720438165	0.879347551781481	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5432	MYLIP	0.244504093832553	4.22178839504175	0.129990377278767	0,72050587	0.879347551781481	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
820	CCDC66	0.209721943387388	3.77270399360237	0.129833864053272	0,720666844	0.879452775080977	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10177	CCDC113	-0.321573809990437	2.68702308002501	0.129535071569723	0,720974458	0.879699896829588	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1138	SLC38A10	-0.143921851058841	6.42339682724213	0.129491930963018	0,721018906	0.879699896829588	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6996	ODR4	0.214536022608935	4.60719777112912	0.129280392160054	0,721236974	0.87987470327825	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9523	SPSB2	-0.222177663219107	3.95096703457959	0.129101435229962	0,721421613	0.880008694931234	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8550	NPPC	-0.261464197691586	3.04451791942067	0.128727486462662	0,721989553	0.880549759882066	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3680	CRTAP	0.300180700697877	7.59915018249459	0.128515830547771	0,722026825	0.880549759882066	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3629	LRBA	-0.215921338106215	4.43226358446025	0.128454510891035	0,722090288	0.880549759882066	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5628	NAGPA	0.187781667017091	4.32997317337208	0.128382751853334	0,722164577	0.880549759882066	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9335	TKFC	-0.513966879292271	6.6127890474855	0.128304217503783	0,722245907	0.880557658908537	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10901	ODF2L	0.172183746351115	4.43924746605797	0.128219972342195	0,722333183	0.880572804171215	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1285	TERT	-0.183922395952473	2.53362017958097	0.34169449218433	0,722488513	0.880579658985421	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8048	ATP6V0D2	-0.183927702099339	2.42393393593776	0.164072692350968	0,722488513	0.880579658985421	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5574	DOCK6	0.341548347868621	3.30799755545372	0.127997860429147	0,72256344	0.880579747702838	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4579	PPM1D	0.191601996208501	3.69728439224848	0.127910880546907	0,722653671	0.880598485972605	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6191	SPA17	-0.264587776757078	4.01073191859904	0.127647663228871	0,722926939	0.88075128716393	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11231	ORAI3	-0.22984464604414	5.56389743182196	0.127645869210422	0,722928802	0.88075128716393	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6619	SCCPDH	0.225809507184926	5.87695581176911	0.12754924781973	0,723029194	0.880782378938311	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
