table.gene	log*sign
PHACTR1	-3,24E-01
FAM217B	3,24E-01
RPTOR	-3,24E-01
NDUFB9	3,24E-01
XXYLT1	3,24E-01
MLH3	3,23E-01
NUDT12	3,23E-01
ZBTB14	-3,23E-01
ARHGEF9	-3,23E-01
CASK	-3,23E-01
WASHC2C	3,22E-01
ZNF335	-3,22E-01
ACTR1B	-3,22E-01
NOP53	-3,22E-01
ADAMTS4	-3,21E-01
MAP3K4	3,21E-01
IRAK1BP1	3,21E-01
SNRNP48	3,21E-01
VKORC1	-3,20E-01
WDR36	-3,20E-01
TP53BP2	-3,20E-01
ATP5MD	-3,19E-01
RAB13	-3,19E-01
HNRNPH2	3,19E-01
INTS3	-3,18E-01
ASPA	-3,17E-01
RCCD1	-3,17E-01
ANTKMT	-3,17E-01
GMCL1	-3,17E-01
CRKL	-3,16E-01
BTG3	3,16E-01
FSCN1	3,16E-01
HSPBAP1	-3,16E-01
ZFC3H1	3,16E-01
TBX15	-3,16E-01
CCDC28B	-3,16E-01
PCDHGA10	3,16E-01
ATRNL1	-3,16E-01
BTF3	3,15E-01
NUBPL	-3,15E-01
DCAF5	-3,15E-01
FAM168B	-3,15E-01
PCDHGA6	3,14E-01
ELMOD3	3,14E-01
PGM2L1	-3,14E-01
APOBEC3B	-3,14E-01
ANKS6	3,13E-01
ZNF274	-3,13E-01
MAPKAPK2	-3,12E-01
DUSP18	-3,12E-01
ZDHHC18	-3,12E-01
ARAP2	-3,12E-01
YDJC	-3,12E-01
ZKSCAN5	-3,12E-01
PSD2	-3,11E-01
GTF2E1	-3,11E-01
IL22RA1	-3,10E-01
NOL8	3,10E-01
CIRBP	-3,10E-01
PRSS8	-3,10E-01
BOK	3,09E-01
ST6GALNAC2	3,09E-01
RPS27A	3,08E-01
PICK1	3,08E-01
COQ6	-3,08E-01
ARHGAP29	3,07E-01
DYNLL1	-3,07E-01
SDHAF1	-3,07E-01
PRICKLE3	3,07E-01
FOSL2	-3,06E-01
TBC1D9B	3,06E-01
BAX	-3,06E-01
PIGQ	3,06E-01
VASP	3,06E-01
GRK6	-3,06E-01
PNPLA7	-3,06E-01
RARB	3,06E-01
NEMP2	3,05E-01
FRS3	-3,04E-01
WRNIP1	-3,04E-01
CKAP2	3,03E-01
FRMD3	3,03E-01
HSPD1	-3,02E-01
PLA2G15	-3,02E-01
SPINDOC	-3,02E-01
TTLL11	-3,02E-01
KMT5B	3,02E-01
NCK2	-3,02E-01
SFT2D1	-3,02E-01
OSBPL7	3,01E-01
BRSK2	-3,01E-01
HP1BP3	-3,01E-01
GALNT7	-3,01E-01
PUS1	-3,00E-01
PLEKHA2	-3,00E-01
ERCC4	3,00E-01
SLC11A2	-3,00E-01
DNAJC27	2,99E-01
HYPK	-2,99E-01
MAMSTR	-2,99E-01
PFN1	2,99E-01
WWTR1	-2,99E-01
FBXW8	-2,98E-01
KARS1	2,98E-01
TFDP1	-2,98E-01
SH3TC2	2,98E-01
TOR3A	-2,97E-01
BRF1	2,96E-01
MED7	-2,96E-01
ZNF3	-2,96E-01
TNNC1	-2,96E-01
MEGF8	-2,96E-01
PSTK	-2,95E-01
CSPP1	-2,95E-01
PDP1	-2,95E-01
USP49	-2,94E-01
ATRN	-2,94E-01
EIF2B2	-2,94E-01
SHD	-2,93E-01
RCBTB2	-2,93E-01
HAGH	-2,93E-01
TMCC1	-2,93E-01
UBXN7	2,92E-01
HERPUD2	2,92E-01
FOXK2	-2,92E-01
DPYSL4	2,91E-01
RSAD1	-2,91E-01
ZCCHC17	-2,91E-01
HAT1	2,91E-01
CARNS1	-2,91E-01
ZNF23	2,91E-01
ANKRD13B	2,91E-01
SAYSD1	2,90E-01
CEP44	-2,90E-01
ANGPTL1	2,90E-01
KIAA0556	-2,90E-01
FAM221A	-2,90E-01
TXNDC5	-2,90E-01
ST7L	-2,90E-01
DBN1	-2,89E-01
TRPC4	-2,89E-01
DTWD2	2,89E-01
RAB40B	-2,89E-01
SLC41A2	-2,89E-01
ST6GALNAC6	-2,88E-01
ABHD16A	2,88E-01
FKBPL	2,88E-01
INTS14	-2,88E-01
CSNK2B	-2,88E-01
SCN3B	-2,88E-01
EPN2	-2,87E-01
FRYL	-2,87E-01
UTP14A	2,87E-01
ZNF799	2,87E-01
TUBA1C	-2,87E-01
VWA7	-2,86E-01
MDM1	2,86E-01
MOSMO	-2,86E-01
SS18	2,86E-01
BHLHE40	-2,85E-01
PDCD7	-2,85E-01
GJB3	-2,85E-01
NUAK2	2,85E-01
RETREG2	2,85E-01
CD164	2,85E-01
PIAS2	-2,85E-01
XK	-2,85E-01
RILP	-2,85E-01
USPL1	2,85E-01
WDYHV1	-2,85E-01
NF1	2,84E-01
ANKRD1	-2,84E-01
STARD3NL	2,84E-01
GHITM	2,84E-01
DUSP22	2,84E-01
IFT140	2,83E-01
XKR9	-2,83E-01
GOLGA1	-2,83E-01
CUTC	2,83E-01
SLC39A7	-2,83E-01
DOCK2	-2,83E-01
KDM3B	-2,82E-01
RPS6KB1	2,82E-01
FUCA1	-2,82E-01
NECAB1	-2,82E-01
N4BP3	-2,81E-01
HPCA	-2,81E-01
STUB1	2,81E-01
DGCR8	-2,81E-01
NDUFA9	2,81E-01
TRIM45	2,80E-01
KLHL11	2,80E-01
PAPOLG	2,80E-01
SMAD3	2,80E-01
BET1L	-2,79E-01
RAB3IL1	-2,79E-01
RPE	2,79E-01
UPP1	-2,79E-01
PCDHGA11	2,79E-01
PNPT1	-2,79E-01
MAT2B	-2,79E-01
FAM3C	-2,78E-01
RNF114	-2,78E-01
CTTNBP2	-2,78E-01
YPEL1	-2,78E-01
ERN1	-2,78E-01
ACSL3	-2,78E-01
ASAP3	2,78E-01
KCNJ8	2,77E-01
STXBP1	-2,77E-01
COMMD10	2,77E-01
PSMA6	2,77E-01
EDEM2	-2,77E-01
TPT1	2,76E-01
ANKRD13C	-2,75E-01
ZFYVE26	-2,75E-01
BSG	-2,75E-01
SLC3A2	2,75E-01
TBC1D7	-2,75E-01
MRPS18C	-2,75E-01
NAA20	2,74E-01
TMCO1	2,74E-01
ATXN2L	-2,74E-01
FAM234A	2,74E-01
FAM185A	-2,74E-01
CNTRL	-2,73E-01
SPATA2L	-2,73E-01
ZNF341	2,73E-01
CASD1	2,73E-01
ADNP2	2,73E-01
CYTH2	2,72E-01
DENND6A	-2,72E-01
NMT1	2,72E-01
IL34	-2,72E-01
RPS19	-2,71E-01
RNF32	-2,71E-01
TRMT2A	-2,71E-01
TEX9	2,71E-01
ABHD8	-2,71E-01
TRPC4AP	-2,71E-01
PDLIM1	-2,71E-01
MED17	2,70E-01
SFMBT1	-2,70E-01
ATP6V0A2	-2,70E-01
GGACT	2,70E-01
PTGIS	-2,69E-01
SUGP2	-2,69E-01
TSSC4	-2,68E-01
SUCLA2	2,68E-01
SETD6	2,68E-01
MOCS2	2,68E-01
RXRB	-2,68E-01
ZNF669	2,68E-01
CDS1	-2,67E-01
FBXO31	-2,67E-01
ABHD17C	2,66E-01
ZNF189	-2,66E-01
WDR92	2,65E-01
DOK1	-2,65E-01
SLC2A9	-2,65E-01
NFKBIE	-2,65E-01
PANK4	-2,65E-01
MAPRE1	2,65E-01
ZKSCAN3	-2,65E-01
FHL3	2,65E-01
CNIH3	-2,64E-01
ALG1	2,64E-01
PIM3	2,64E-01
RAI1	2,63E-01
SLC27A1	2,63E-01
CCT5	-2,62E-01
TLCD2	-2,62E-01
PTTG1IP	-2,62E-01
ZNF689	-2,62E-01
LRRC75A	-2,62E-01
EMC4	-2,62E-01
NAPEPLD	-2,61E-01
PBK	-2,61E-01
DCLK1	2,61E-01
SLC35C2	-2,61E-01
AKIRIN1	-2,61E-01
ZNF182	-2,60E-01
NPR1	-2,60E-01
SH2B1	-2,60E-01
CRAT	-2,60E-01
METTL1	-2,59E-01
CEBPB	-2,59E-01
SLC45A4	-2,59E-01
KLHL22	2,59E-01
DCP2	2,59E-01
FNTA	-2,59E-01
VGLL4	-2,59E-01
TRIB3	2,58E-01
NR4A2	2,58E-01
ZNF566	-2,57E-01
ABCC4	-2,56E-01
SLIRP	2,56E-01
RBMX	-2,56E-01
ANAPC10	-2,56E-01
GTF2E2	-2,56E-01
SENP1	2,56E-01
C15orf41	-2,56E-01
PELI3	2,55E-01
SNX15	-2,55E-01
TP53INP1	2,55E-01
USP7	-2,55E-01
LRCH2	-2,55E-01
FMO2	-2,55E-01
RPL15	-2,55E-01
MED14	-2,54E-01
CAMK1G	-2,54E-01
ZZEF1	2,54E-01
RAB21	-2,54E-01
TRIM23	2,54E-01
ARHGAP1	-2,54E-01
COPS8	2,53E-01
JTB	2,53E-01
LIPT1	-2,53E-01
MKNK1	-2,53E-01
CNOT1	2,53E-01
ZCCHC8	2,53E-01
FILIP1	-2,53E-01
RFX7	-2,52E-01
MYOM2	-2,51E-01
GPD2	2,51E-01
TCP1	-2,51E-01
CLBA1	-2,51E-01
ATXN7L3	2,51E-01
RINT1	2,51E-01
CARF	2,51E-01
COX10	-2,51E-01
LRSAM1	2,51E-01
CEMIP	2,51E-01
OSGIN1	2,50E-01
PRKCQ	-2,50E-01
UBE3B	-2,50E-01
MTX2	-2,50E-01
PGGT1B	2,50E-01
MORN2	2,49E-01
GIN1	2,49E-01
ESF1	2,49E-01
TMEM240	2,49E-01
MCM8	2,49E-01
ZFAND2A	2,49E-01
MAL2	-2,49E-01
DOK3	-2,49E-01
PEX1	2,48E-01
TFB2M	-2,48E-01
TCTA	-2,48E-01
NEURL2	-2,48E-01
GALNT16	-2,48E-01
WDR13	-2,48E-01
SUGP1	-2,48E-01
XRCC4	-2,48E-01
NACC2	2,47E-01
FOXO3	2,47E-01
GLUD1	-2,47E-01
ANKRD52	-2,46E-01
HSD11B2	-2,46E-01
TICAM1	-2,46E-01
RNASEH2B	2,46E-01
GSTK1	-2,46E-01
YBEY	-2,45E-01
RASSF1	2,45E-01
TWF2	-2,44E-01
SMC2	-2,44E-01
NFIC	2,44E-01
CCDC173	2,44E-01
TMC7	-2,44E-01
TGIF1	-2,44E-01
DPCD	2,44E-01
ZSCAN21	-2,44E-01
SLC2A5	2,43E-01
NVL	2,43E-01
CDNF	-2,43E-01
FAR2	-2,43E-01
TMEM251	2,43E-01
CCDC93	2,43E-01
TJP3	-2,43E-01
S100PBP	2,43E-01
PAIP1	2,42E-01
RBM12B	-2,42E-01
TOB2	2,42E-01
TAB1	2,42E-01
MYPOP	-2,41E-01
DCTN1	-2,41E-01
XRRA1	2,41E-01
SOX12	2,41E-01
EXTL2	2,40E-01
MEIG1	-2,40E-01
SPTLC3	-2,40E-01
SETD2	2,39E-01
KDSR	2,38E-01
ZNF275	2,38E-01
BCAS2	-2,38E-01
GPATCH8	-2,38E-01
ABI2	2,38E-01
TASOR	-2,38E-01
BBS1	-2,38E-01
DUSP28	2,38E-01
PPDPF	2,38E-01
CPSF4	-2,37E-01
C1QL1	-2,37E-01
CSNK2A2	2,37E-01
FBXO27	-2,37E-01
SMARCA2	2,37E-01
TBX19	2,36E-01
FBXO36	-2,36E-01
SPRTN	-2,36E-01
ZFP91	-2,36E-01
SDCCAG8	2,35E-01
RAPH1	-2,35E-01
RWDD3	2,35E-01
G2E3	2,35E-01
CENPJ	-2,35E-01
ABHD13	-2,34E-01
RARA	2,34E-01
IQGAP3	-2,34E-01
PMS1	2,34E-01
LIN37	-2,34E-01
CFAP43	-2,33E-01
UTP15	2,33E-01
B4GALT6	-2,33E-01
QTRT1	-2,33E-01
SUZ12	2,33E-01
HEXB	2,32E-01
DEPDC7	2,32E-01
CCDC9	2,32E-01
MTMR11	2,32E-01
ROR2	-2,32E-01
MTARC2	2,31E-01
FAM8A1	2,31E-01
RPL37	2,31E-01
ZNF180	2,30E-01
FGFR1OP	2,30E-01
TBC1D10A	-2,30E-01
DLL1	-2,30E-01
ASTN2	-2,30E-01
WDR24	2,30E-01
HCCS	2,29E-01
SGSM1	-2,29E-01
LZIC	2,29E-01
TMEM232	-2,29E-01
PCDHGA3	-2,29E-01
VPS29	-2,29E-01
ENO3	2,29E-01
GLG1	2,29E-01
EEF2	2,29E-01
TGFBI	2,28E-01
RMC1	2,28E-01
ZNF597	2,27E-01
CHD8	2,27E-01
FBXL12	-2,27E-01
XKR6	-2,27E-01
ASH1L	-2,27E-01
PDHX	2,26E-01
CFAP299	-2,26E-01
BCOR	-2,26E-01
KLHDC10	-2,26E-01
THRA	-2,26E-01
CPE	-2,26E-01
WDR6	-2,26E-01
HCK	-2,26E-01
SLC33A1	-2,25E-01
EIF2AK1	-2,25E-01
ABLIM1	-2,25E-01
PIGX	-2,25E-01
CDK6	2,25E-01
PHF21B	-2,25E-01
PTPN23	2,24E-01
N4BP2L1	2,24E-01
HOMER2	-2,23E-01
SLC16A2	-2,23E-01
PGS1	-2,23E-01
SIL1	-2,23E-01
DNAJC25	2,23E-01
AP3B2	-2,23E-01
FOXN2	2,22E-01
PSIP1	2,22E-01
SETD3	2,22E-01
ITGA5	-2,22E-01
SRXN1	2,22E-01
HEBP2	2,22E-01
PIF1	2,22E-01
PRDM4	-2,22E-01
MED28	-2,22E-01
HRAS	-2,21E-01
CSRNP1	2,20E-01
LLGL1	2,20E-01
CUL2	2,20E-01
GAL3ST3	-2,20E-01
EIF4E2	2,20E-01
NOB1	2,20E-01
PSPH	-2,19E-01
RAPGEF6	2,19E-01
SPSB3	-2,19E-01
PRPF40B	2,19E-01
FICD	2,19E-01
SLC25A32	-2,19E-01
CLASP2	2,19E-01
ZBTB8OS	2,19E-01
HAX1	-2,19E-01
SEPSECS	-2,18E-01
WASF2	2,18E-01
ZFP41	-2,18E-01
MEF2D	2,16E-01
ME3	2,16E-01
PEX5	-2,16E-01
USP42	2,16E-01
BBS7	-2,16E-01
SMPD3	-2,15E-01
FBXO48	-2,14E-01
SUN2	2,14E-01
DNAL1	-2,14E-01
UBA6	2,14E-01
SNTA1	-2,14E-01
AFG1L	-2,14E-01
CCN4	2,14E-01
APBB2	-2,14E-01
FAM104A	2,14E-01
CEP97	2,14E-01
CAPN15	-2,13E-01
MMP1	-2,13E-01
SAMD1	-2,13E-01
TMEM8B	2,12E-01
CDK12	-2,12E-01
MYO10	-2,12E-01
IBA57	2,12E-01
ZBTB24	-2,11E-01
EFCAB2	-2,11E-01
GDF6	-2,11E-01
MCOLN1	2,10E-01
HLTF	2,10E-01
TRAPPC8	2,10E-01
ZBTB12	-2,10E-01
RIOK1	2,10E-01
FGF13	-2,10E-01
ARMC2	2,10E-01
RCN3	-2,09E-01
ATXN7L1	2,09E-01
HDAC3	2,09E-01
BRSK1	2,09E-01
FXYD1	2,09E-01
ATP7B	-2,09E-01
SIAH1	2,08E-01
NRDE2	2,08E-01
CCDC103	-2,08E-01
SRFBP1	2,08E-01
SLC31A2	-2,07E-01
PUS3	-2,07E-01
SWT1	-2,07E-01
TOP1	-2,06E-01
C1QTNF7	-2,06E-01
AP2M1	-2,06E-01
SERTAD1	-2,06E-01
SNX32	-2,06E-01
RPL22	2,06E-01
WDR7	2,06E-01
TLCD1	-2,05E-01
CCSAP	2,05E-01
SCAF8	2,05E-01
EBF2	-2,05E-01
POT1	-2,04E-01
RSBN1L	-2,04E-01
ULK4	-2,04E-01
SLC66A1	2,04E-01
IRF1	-2,04E-01
ZNF260	2,04E-01
UBE2L6	-2,03E-01
OSTF1	2,03E-01
CCNK	2,03E-01
PHYHD1	-2,03E-01
KPNB1	2,03E-01
WIPI2	2,03E-01
ARL13B	2,02E-01
CHKB	2,02E-01
EXOSC1	2,02E-01
RMND5B	-2,02E-01
YTHDC1	2,02E-01
HNRNPC	-2,02E-01
TPPP3	-2,02E-01
LARP4	-2,01E-01
NDUFB10	-2,01E-01
ZBED3	-2,01E-01
ISY1-RAB43	-2,01E-01
TLN1	2,01E-01
EPHA1	-2,00E-01
TMEM50B	2,00E-01
FAM32A	-2,00E-01
SZT2	2,00E-01
REEP2	2,00E-01
NGDN	-1,99E-01
LAMTOR1	1,99E-01
MCTS1	1,99E-01
FAM124A	1,99E-01
RTF1	1,99E-01
CHST13	-1,99E-01
EIF4EBP2	-1,99E-01
PLEKHM3	1,99E-01
FAM189B	-1,99E-01
WDR93	-1,99E-01
TMEM141	-1,99E-01
PFKFB4	-1,98E-01
TMEM116	1,98E-01
TPD52L2	-1,98E-01
GZF1	-1,98E-01
ADAM19	-1,97E-01
NUP50	-1,97E-01
THOC7	-1,97E-01
C1D	1,97E-01
ZNF397	1,97E-01
MGA	1,97E-01
FAM161A	-1,97E-01
PANK2	-1,96E-01
DHDH	-1,96E-01
PTDSS2	1,96E-01
CTNS	-1,96E-01
ATP6V0E2	1,95E-01
ZNHIT2	-1,95E-01
SLC10A7	1,95E-01
THUMPD3	1,94E-01
XPO7	1,94E-01
SPAG9	-1,94E-01
ZNF777	-1,94E-01
EIF2B5	-1,94E-01
DTX3	1,94E-01
ALG10	1,93E-01
COPS7A	-1,93E-01
ST7	-1,93E-01
GALC	1,92E-01
ECT2	1,92E-01
MRPL42	1,92E-01
TRIM44	-1,91E-01
CDC14A	-1,90E-01
EMC8	1,90E-01
TWISTNB	1,90E-01
HEATR1	1,90E-01
PGAP3	1,90E-01
THYN1	1,90E-01
BLOC1S3	1,90E-01
VPS4A	1,89E-01
HPS1	-1,89E-01
DNAJB12	-1,89E-01
ENDOD1	-1,89E-01
YLPM1	-1,89E-01
IRF2	-1,89E-01
SLC4A1AP	1,89E-01
ATG101	1,88E-01
SHPRH	1,88E-01
FAM126B	1,88E-01
MAGEE1	1,88E-01
MXD4	1,88E-01
GNG4	-1,88E-01
E2F8	-1,88E-01
ICE2	-1,87E-01
TMEM120B	1,87E-01
OMA1	1,86E-01
TP53	1,86E-01
PEX12	1,86E-01
CDIPT	-1,86E-01
ZDHHC21	1,86E-01
GRK4	-1,86E-01
LOXL4	1,85E-01
ZDHHC15	1,85E-01
PSMA1	1,84E-01
TPCN2	1,84E-01
NOP58	1,84E-01
MICU1	1,84E-01
PGAM1	-1,83E-01
NUAK1	1,83E-01
BCKDK	1,83E-01
LSM3	-1,83E-01
WBP4	1,83E-01
TXNL1	1,83E-01
WDR75	1,83E-01
MYZAP	-1,83E-01
ZFYVE1	-1,83E-01
SLC16A6	-1,82E-01
ENDOV	1,82E-01
CCDC59	1,82E-01
GUK1	-1,82E-01
PDE4B	-1,81E-01
UBQLN2	-1,81E-01
MBD4	1,81E-01
CYB561A3	-1,80E-01
ADCY7	1,80E-01
OGN	-1,80E-01
GRIPAP1	1,80E-01
TMUB2	1,80E-01
MED20	1,80E-01
ELMO2	-1,80E-01
CDC25B	-1,80E-01
COL6A1	1,79E-01
TBL1X	1,79E-01
HECW1	-1,79E-01
CLP1	1,79E-01
PRR15	1,79E-01
GORASP1	-1,79E-01
EFNB3	-1,79E-01
UTP6	-1,79E-01
HPN	-1,78E-01
TTLL1	1,78E-01
C16orf58	-1,78E-01
NUDT9	1,77E-01
PRC1	-1,77E-01
ECHDC1	1,77E-01
RNF40	-1,77E-01
TCFL5	-1,77E-01
CDKAL1	-1,77E-01
DDX58	1,76E-01
VPS54	-1,76E-01
SFR1	1,75E-01
NME3	1,75E-01
ZFR2	-1,75E-01
ARHGAP32	-1,75E-01
TRIM16	1,75E-01
PREX2	-1,74E-01
RNF185	1,74E-01
WHRN	1,74E-01
SUDS3	-1,74E-01
RALB	1,73E-01
EME1	-1,73E-01
MCM3AP	-1,73E-01
RELA	1,73E-01
LEKR1	1,73E-01
ABCG4	-1,73E-01
NDUFA7	-1,73E-01
WDR27	-1,73E-01
CIB2	1,73E-01
INPP5J	1,72E-01
CD36	-1,72E-01
COG3	-1,72E-01
AGTPBP1	1,72E-01
NUDCD1	-1,72E-01
PDRG1	-1,72E-01
PUSL1	-1,71E-01
RPS6KA4	-1,71E-01
FRMD8	1,71E-01
EIF3I	-1,71E-01
SH3KBP1	1,71E-01
ROMO1	1,71E-01
NKAPL	1,71E-01
MARVELD2	-1,70E-01
PSMB10	-1,70E-01
DHRS1	-1,70E-01
CACNB2	-1,70E-01
CCDC113	-1,69E-01
NAA35	1,69E-01
DRG1	1,69E-01
DOCK11	1,69E-01
MICOS13	-1,69E-01
MAP4K3	-1,69E-01
DBT	-1,69E-01
THOC1	-1,69E-01
CYBC1	-1,69E-01
ANKEF1	-1,69E-01
CANX	-1,68E-01
UQCRFS1	-1,68E-01
HMG20A	-1,68E-01
LIN7C	1,68E-01
IMPA1	1,68E-01
IFI35	-1,68E-01
PLXDC1	-1,68E-01
ABCC10	-1,67E-01
SMAD5	1,67E-01
ACSF3	1,67E-01
KIF21A	-1,66E-01
UTP11	1,66E-01
URGCP	1,66E-01
SERGEF	1,66E-01
NUP37	-1,66E-01
LDLRAP1	1,66E-01
OGFRL1	-1,65E-01
TMOD1	-1,65E-01
RNF113A	-1,65E-01
SMU1	1,65E-01
PDSS2	1,65E-01
WNT6	-1,64E-01
ADGRL1	-1,64E-01
SUPT7L	1,64E-01
ALKBH5	1,63E-01
EXOC2	-1,63E-01
PYROXD2	-1,63E-01
SCUBE3	-1,63E-01
TAPBPL	1,63E-01
DKC1	1,63E-01
CACYBP	-1,62E-01
CNNM2	1,62E-01
MPP4	-1,62E-01
CYP46A1	1,62E-01
CCDC117	1,61E-01
BTBD2	1,60E-01
CRYZ	-1,60E-01
PUS7L	1,60E-01
ABCA6	-1,59E-01
PEX6	-1,59E-01
HPF1	1,59E-01
SPNS1	1,58E-01
RNF149	1,57E-01
RPL37A	1,57E-01
MAGED2	-1,57E-01
NRIP3	-1,57E-01
PSMA5	1,56E-01
FAM98B	-1,56E-01
CCNYL1	-1,56E-01
MTFR2	-1,56E-01
TKT	-1,56E-01
AHCYL1	-1,56E-01
CDH2	-1,56E-01
CNBP	-1,56E-01
RBM45	1,56E-01
GPAA1	1,56E-01
CCDC159	-1,55E-01
ERICH1	-1,55E-01
GALNT11	1,55E-01
CLN8	1,55E-01
CEP295	1,55E-01
PANK3	-1,55E-01
RANBP6	1,55E-01
CWF19L2	-1,54E-01
TSPYL5	1,54E-01
SETDB2	1,54E-01
FBXL5	1,54E-01
UNC50	-1,54E-01
POLR3E	1,54E-01
PAQR9	-1,53E-01
PLA2G5	-1,53E-01
CBX8	1,53E-01
BRAF	1,53E-01
ADGRG1	-1,52E-01
RFXANK	-1,52E-01
XRCC5	-1,52E-01
MYRIP	-1,52E-01
WEE1	1,51E-01
KLHL41	-1,51E-01
SH3BGRL3	1,51E-01
RBBP6	1,51E-01
TDRP	-1,51E-01
SCG2	-1,51E-01
CPPED1	-1,51E-01
PKHD1L1	-1,50E-01
CNIH4	1,50E-01
NT5DC1	1,50E-01
TCF4	-1,50E-01
RSBN1	-1,50E-01
MRNIP	-1,50E-01
RHBDD1	1,50E-01
VAX2	-1,49E-01
TNFRSF1A	1,49E-01
TECPR1	1,49E-01
BBS5	-1,48E-01
ABCA7	1,48E-01
CCDC77	1,48E-01
DICER1	1,48E-01
MRPL35	-1,48E-01
PPL	-1,48E-01
GLS2	-1,47E-01
ZMYND8	1,47E-01
CLINT1	1,47E-01
RTP4	1,47E-01
SEC61A1	1,47E-01
MRRF	-1,47E-01
ALDH9A1	-1,46E-01
INTS6L	1,46E-01
AEN	1,46E-01
ECD	1,46E-01
ZNF395	-1,46E-01
ARHGEF4	1,45E-01
PLEKHH1	-1,45E-01
FZD9	-1,44E-01
DMKN	1,44E-01
S100A16	1,44E-01
AVL9	1,44E-01
STRA6	-1,44E-01
CSF1R	-1,44E-01
SERPINE1	-1,44E-01
SLC44A3	-1,44E-01
ABCC2	-1,44E-01
ZDHHC14	1,43E-01
ZMYM1	1,43E-01
ALKBH7	1,43E-01
GPR3	-1,43E-01
PHF2	-1,43E-01
HPS6	-1,42E-01
CWC15	1,42E-01
TEC	1,42E-01
RPL7L1	1,41E-01
RPL27	-1,41E-01
LRRC28	1,41E-01
RFX3	-1,41E-01
PACSIN3	-1,41E-01
TDO2	-1,40E-01
NHLRC2	1,40E-01
PFKL	1,40E-01
BRD9	1,39E-01
CBFA2T2	1,39E-01
ZCWPW1	1,38E-01
PAFAH1B2	1,38E-01
PAQR5	-1,38E-01
ITGB4	-1,38E-01
TIGD5	-1,38E-01
TYW1	-1,38E-01
GDI1	1,38E-01
NIPA1	1,37E-01
SERINC5	-1,37E-01
R3HDM1	1,37E-01
RIC3	-1,36E-01
CEP192	-1,36E-01
IMMP1L	1,36E-01
CYB561D2	-1,36E-01
TSTD2	1,36E-01
CDK11A	-1,36E-01
STX18	1,35E-01
C2orf74	1,35E-01
KLF9	-1,35E-01
RETREG1	1,35E-01
INVS	-1,34E-01
SMURF1	1,34E-01
TSPYL2	-1,34E-01
RNASE4	-1,34E-01
WFS1	1,33E-01
MPDZ	1,33E-01
ATP5MPL	-1,33E-01
ESYT1	-1,33E-01
PWWP3A	-1,33E-01
B3GLCT	-1,33E-01
ULK1	1,32E-01
COP1	1,32E-01
EZR	1,32E-01
MND1	-1,32E-01
KDM4A	1,31E-01
ASB7	1,31E-01
TRPV2	-1,31E-01
FMC1	1,31E-01
ID3	-1,31E-01
LMF1	1,30E-01
NMRK1	-1,30E-01
CTNND1	-1,30E-01
GAB3	-1,30E-01
VKORC1L1	-1,30E-01
JMJD4	1,30E-01
TBC1D2	-1,30E-01
OBI1	1,30E-01
POLR1E	1,29E-01
FUNDC1	1,29E-01
COMT	-1,29E-01
SS18L1	-1,29E-01
PARK7	1,28E-01
DEPDC1	1,28E-01
PABPC4	1,27E-01
SMPD2	-1,27E-01
OFD1	1,27E-01
FRAT1	-1,27E-01
DHX8	-1,27E-01
SCAMP2	1,27E-01
ANAPC13	1,27E-01
ELAC1	-1,26E-01
HADHA	-1,26E-01
TMEM68	1,26E-01
UCK2	-1,26E-01
BLNK	-1,25E-01
E4F1	-1,25E-01
B4GALNT1	-1,25E-01
CSRP2	-1,25E-01
KANSL3	-1,25E-01
CSAD	1,24E-01
ZBTB42	1,24E-01
ADGRG6	-1,24E-01
PTPN9	-1,24E-01
CD7	-1,24E-01
FRA10AC1	1,24E-01
TLR1	-1,24E-01
FZD4	1,23E-01
HK1	1,23E-01
ROBO3	-1,23E-01
GCLC	-1,23E-01
NME5	1,23E-01
PLEKHG6	-1,23E-01
COMMD7	-1,23E-01
GPR19	-1,23E-01
ZCCHC2	-1,23E-01
TCEANC	-1,23E-01
MRPS33	1,23E-01
ITPK1	-1,23E-01
KIAA1328	1,23E-01
SLC46A1	1,23E-01
THAP2	1,22E-01
ST3GAL5	1,22E-01
POGK	1,22E-01
LMLN	-1,22E-01
ZFYVE27	1,21E-01
AP5S1	-1,21E-01
RELL2	1,21E-01
RIPK4	-1,21E-01
ADORA2B	-1,21E-01
SPINT1	-1,20E-01
KRIT1	1,20E-01
DHX57	-1,20E-01
ABCF1	1,20E-01
PPP2R2A	-1,20E-01
FSD1	-1,19E-01
YIF1B	-1,19E-01
SNX16	-1,19E-01
KLHDC1	-1,18E-01
SARS2	1,18E-01
SSBP1	1,18E-01
PARP16	-1,18E-01
ETS1	-1,18E-01
CEP57L1	-1,18E-01
RNF8	-1,18E-01
LRRC56	-1,18E-01
RELCH	1,18E-01
FBXO17	1,18E-01
RSL1D1	1,17E-01
PRDX5	-1,17E-01
SLC12A9	1,17E-01
CEP55	-1,17E-01
FAM92A	-1,17E-01
ENOX2	-1,17E-01
LRRC8E	1,16E-01
AQP11	1,16E-01
GTPBP1	1,16E-01
FIGN	1,16E-01
INPP1	1,15E-01
ASPM	-1,15E-01
HEMK1	-1,15E-01
PSMG4	-1,15E-01
RASGEF1C	-1,15E-01
GPN1	-1,14E-01
ZADH2	1,14E-01
COMMD2	1,14E-01
PGM1	-1,14E-01
DTD2	1,13E-01
RAMP3	-1,13E-01
IRF6	-1,13E-01
DAAM2	-1,12E-01
